url,title,year
http://en.wikipedia.org/wiki/Weekend_at_Bernie%27s_II,'Weekend at Bernies II',1993
http://en.wikipedia.org/wiki/The_Night_That_Panicked_America,'The Night That Panicked America',1975
http://en.wikipedia.org/wiki/The_10th_Victim,'The 10th Victim',1965
http://en.wikipedia.org/wiki/Beat_the_Devil_(1953_film),'Beat the Devil (1953 film)',1953
http://en.wikipedia.org/wiki/Gremlins,'Gremlins',1984
http://en.wikipedia.org/wiki/Damn_Yankees_(film),'Damn Yankees (film)',1958
http://en.wikipedia.org/wiki/George_Lucas_in_Love,'George Lucas in Love',1999
http://en.wikipedia.org/wiki/If_the_Sun_Rises_in_the_West,'If the Sun Rises in the West',1998
http://en.wikipedia.org/wiki/The_Man_Who_Captured_Eichmann,'The Man Who Captured Eichmann',1996
http://en.wikipedia.org/wiki/Nomads_(1986_film),'Nomads (1986 film)',1986
http://en.wikipedia.org/wiki/Tempting_Heart,'Tempting Heart',1999
http://en.wikipedia.org/wiki/Boys_on_the_Side,'Boys on the Side',1995
http://en.wikipedia.org/wiki/The_Million_Dollar_Duck,'The Million Dollar Duck',1971
http://en.wikipedia.org/wiki/Just_My_Luck_(2006_film),'Just My Luck (2006 film)',2006
http://en.wikipedia.org/wiki/A_Fish_Called_Wanda,'A Fish Called Wanda',1988
http://en.wikipedia.org/wiki/Adi%C3%B3s_Sabata,'Adiós Sabata',1971
http://en.wikipedia.org/wiki/Year_of_the_Dragon_(film),'Year of the Dragon (film)',1985
http://en.wikipedia.org/wiki/My_Man_(2014_film),'My Man (2014 film)',2014
http://en.wikipedia.org/wiki/Baseball_Bugs,'Baseball Bugs',1946
http://en.wikipedia.org/wiki/My_Chauffeur,'My Chauffeur',1986
http://en.wikipedia.org/wiki/Xin_DaTou_Er_Zi_He_Xiao_Tou_Ba_Ba_Zhi_Mi_Mi_Ji_Hua,'Xin DaTou Er Zi He Xiao Tou Ba Ba Zhi Mi Mi Ji Hua',2014
http://en.wikipedia.org/wiki/Warm_Bodies_(film),'Warm Bodies (film)',2013
http://en.wikipedia.org/wiki/Mujhse_Dosti_Karoge!,'Mujhse Dosti Karoge!',2002
http://en.wikipedia.org/wiki/Juggernaut_(1974_film),'Juggernaut (1974 film)',1974
http://en.wikipedia.org/wiki/Effi_Briest_(1974_film),'Effi Briest (1974 film)',1974
http://en.wikipedia.org/wiki/Time_After_Time_(1979_film),'Time After Time (1979 film)',1979
http://en.wikipedia.org/wiki/The_Fast_and_the_Furious_(2001_film),'The Fast and the Furious (2001 film)',2001
http://en.wikipedia.org/wiki/Tin_Men,'Tin Men',1987
http://en.wikipedia.org/wiki/A_Man_and_a_Woman,'A Man and a Woman',1966
http://en.wikipedia.org/wiki/Fragile_(film),'Fragile (film)',2005
http://en.wikipedia.org/wiki/You_Can_Count_on_Me,'You Can Count on Me',2000
http://en.wikipedia.org/wiki/Love_Me_or_Leave_Me_(film),'Love Me or Leave Me (film)',1955
http://en.wikipedia.org/wiki/Buck_Privates,'Buck Privates',1941
http://en.wikipedia.org/wiki/The_Waterboy,'The Waterboy',1998
http://en.wikipedia.org/wiki/The_Body_(2001_film),'The Body (2001 film)',2001
http://en.wikipedia.org/wiki/Looking_for_Alibrandi_(film),'Looking for Alibrandi (film)',2000
http://en.wikipedia.org/wiki/Mojados:_Through_the_Night,'Mojados: Through the Night',2004
http://en.wikipedia.org/wiki/Cain%27s_Cutthroats,'Cains Cutthroats',1971
http://en.wikipedia.org/wiki/Leaves_of_Grass_(film),'Leaves of Grass (film)',2010
http://en.wikipedia.org/wiki/Gas-s-s-s,'Gas-s-s-s',1971
http://en.wikipedia.org/wiki/Poolhall_Junkies,'Poolhall Junkies',2003
http://en.wikipedia.org/wiki/McLintock!,'McLintock!',1963
http://en.wikipedia.org/wiki/Follow_Me_Boys!,'Follow Me Boys!',1966
http://en.wikipedia.org/wiki/Parting_Glances,'Parting Glances',1986
http://en.wikipedia.org/wiki/Shadows_of_Forgotten_Ancestors,'Shadows of Forgotten Ancestors',1965
http://en.wikipedia.org/wiki/Body_Snatchers_(1993_film),'Body Snatchers (1993 film)',1993
http://en.wikipedia.org/wiki/Sinbad:_Legend_of_the_Seven_Seas,'Sinbad: Legend of the Seven Seas',2003
http://en.wikipedia.org/wiki/Human_Highway,'Human Highway',1982
http://en.wikipedia.org/wiki/Time_Stands_Still_(film),'Time Stands Still (film)',1982
http://en.wikipedia.org/wiki/Fur_(film),'Fur (film)',2006
http://en.wikipedia.org/wiki/The_Orphanage_(film),'The Orphanage (film)',2008
http://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_Rodrick_Rules_(film),'Diary of a Wimpy Kid: Rodrick Rules (film)',2011
http://en.wikipedia.org/wiki/Before_Stonewall,'Before Stonewall',1984
http://en.wikipedia.org/wiki/2001:_A_Space_Odyssey_(film),'2001: A Space Odyssey (film)',1968
http://en.wikipedia.org/wiki/Cinderella_III:_A_Twist_in_Time,'Cinderella III: A Twist in Time',2007
http://en.wikipedia.org/wiki/Porklips_Now,'Porklips Now',1980
http://en.wikipedia.org/wiki/The_Time_Travelers_(1964_film),'The Time Travelers (1964 film)',1964
http://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa,'Jackass Presents: Bad Grandpa',2013
http://en.wikipedia.org/wiki/Tropic_of_Ice,'Tropic of Ice',1987
http://en.wikipedia.org/wiki/Closed_Circuit_(2013_film),'Closed Circuit (2013 film)',2013
http://en.wikipedia.org/wiki/The_Noose_(film),'The Noose (film)',1928
http://en.wikipedia.org/wiki/Chimes_at_Midnight,'Chimes at Midnight',1965
http://en.wikipedia.org/wiki/Morocco_(1930_film),'Morocco (1930 film)',1930
http://en.wikipedia.org/wiki/Airplane!,'Airplane!',1980
http://en.wikipedia.org/wiki/Life_(1999_film),'Life (1999 film)',1999
http://en.wikipedia.org/wiki/Che:_Part_Two,'Che: Part Two',2009
http://en.wikipedia.org/wiki/Spartan_(film),'Spartan (film)',2004
http://en.wikipedia.org/wiki/I_Confess_(film),'I Confess (film)',1953
http://en.wikipedia.org/wiki/The_Great_Outdoors_(1988_film),'The Great Outdoors (1988 film)',1988
http://en.wikipedia.org/wiki/Darkside_Blues,'Darkside Blues',1994
http://en.wikipedia.org/wiki/The_Man_in_the_Moon,'The Man in the Moon',1991
http://en.wikipedia.org/wiki/Star_Trek:_Insurrection,'Star Trek: Insurrection',1998
http://en.wikipedia.org/wiki/Lonesome_Cowboys_(1968_film),'Lonesome Cowboys (1968 film)',1968
http://en.wikipedia.org/wiki/Groove_(film),'Groove (film)',2000
http://en.wikipedia.org/wiki/Animal_Kingdom_(film),'Animal Kingdom (film)',2010
http://en.wikipedia.org/wiki/Vengeful_Heart,'Vengeful Heart',2014
http://en.wikipedia.org/wiki/Twin_Town,'Twin Town',1997
http://en.wikipedia.org/wiki/Ferry_Tales,'Ferry Tales',2002
http://en.wikipedia.org/wiki/Julien_Donkey-Boy,'Julien Donkey-Boy',1999
http://en.wikipedia.org/wiki/Okraina_(1998_film),'Okraina (1998 film)',1998
http://en.wikipedia.org/wiki/A_Walk_in_the_Sun_(1945_film),'A Walk in the Sun (1945 film)',1945
http://en.wikipedia.org/wiki/The_Ten,'The Ten',2007
http://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(film),'The Silence of the Lambs (film)',1991
http://en.wikipedia.org/wiki/Triumph_of_the_Will,'Triumph of the Will',1935
http://en.wikipedia.org/wiki/Pump_Up_the_Volume_(film),'Pump Up the Volume (film)',1990
http://en.wikipedia.org/wiki/Tevar,'Tevar',2015
http://en.wikipedia.org/wiki/Itsuka_dokusho_suruhi,'Itsuka dokusho suruhi',2005
http://en.wikipedia.org/wiki/Silk_(2007_film),'Silk (2007 film)',2007
http://en.wikipedia.org/wiki/Grilled_(film),'Grilled (film)',2006
http://en.wikipedia.org/wiki/Stratosphere_Girl,'Stratosphere Girl',2004
http://en.wikipedia.org/wiki/Driven,'Driven',2001
http://en.wikipedia.org/wiki/Fan_Chan,'Fan Chan',2003
http://en.wikipedia.org/wiki/She-Devil,'She-Devil',1989
http://en.wikipedia.org/wiki/Metallic_Blues,'Metallic Blues',2004
http://en.wikipedia.org/wiki/The_Shepherd:_Border_Patrol_(film),'The Shepherd: Border Patrol (film)',2008
http://en.wikipedia.org/wiki/The_Devil_Bat,'The Devil Bat',1940
http://en.wikipedia.org/wiki/Eaten_Alive!,'Eaten Alive!',1980
http://en.wikipedia.org/wiki/Tall_in_the_Saddle,'Tall in the Saddle',1944
http://en.wikipedia.org/wiki/X-Men_Origins:_Wolverine,'X-Men Origins: Wolverine',2009
http://en.wikipedia.org/wiki/Champagne_(film),'Champagne (film)',1928
http://en.wikipedia.org/wiki/Hell_Night,'Hell Night',1981
http://en.wikipedia.org/wiki/Prelude_to_a_Kiss_(film),'Prelude to a Kiss (film)',1992
http://en.wikipedia.org/wiki/Milae,'Milae',2002
http://en.wikipedia.org/wiki/A_Florida_Enchantment,'A Florida Enchantment',1914
http://en.wikipedia.org/wiki/Dick_(film),'Dick (film)',1999
http://en.wikipedia.org/wiki/The_Scorpion_King,'The Scorpion King',2002
http://en.wikipedia.org/wiki/La_Notte,'La Notte',1961
http://en.wikipedia.org/wiki/Jonah:_A_VeggieTales_Movie,'Jonah: A VeggieTales Movie',2002
http://en.wikipedia.org/wiki/The_Divide_(film),'The Divide (film)',2012
http://en.wikipedia.org/wiki/No_Highway_in_the_Sky,'No Highway in the Sky',1951
http://en.wikipedia.org/wiki/My_Friend_Irma_Goes_West,'My Friend Irma Goes West',1950
http://en.wikipedia.org/wiki/I_Stand_Alone_(film),'I Stand Alone (film)',1998
http://en.wikipedia.org/wiki/Walk_Don%27t_Run,'Walk Dont Run',1966
http://en.wikipedia.org/wiki/Revenge_of_the_Creature,'Revenge of the Creature',1955
http://en.wikipedia.org/wiki/Karl_Liebknecht_(film),'Karl Liebknecht (film)',1972
http://en.wikipedia.org/wiki/Hidden_(2005_film),'Hidden (2005 film)',2005
http://en.wikipedia.org/wiki/The_Pawnbroker,'The Pawnbroker',1964
http://en.wikipedia.org/wiki/Rize_(2005_film),'Rize (2005 film)',2005
http://en.wikipedia.org/wiki/Band_of_the_Hand,'Band of the Hand',1986
http://en.wikipedia.org/wiki/Gene-X,'Gene-X',2006
http://en.wikipedia.org/wiki/Red_Dog_(film),'Red Dog (film)',2011
http://en.wikipedia.org/wiki/Black_Beauty_(1994_film),'Black Beauty (1994 film)',1994
http://en.wikipedia.org/wiki/Light_of_Day,'Light of Day',1987
http://en.wikipedia.org/wiki/They_Live_by_Night,'They Live by Night',1949
http://en.wikipedia.org/wiki/Mr._Freedom,'Mr. Freedom',1969
http://en.wikipedia.org/wiki/Look_at_Me_(film),'Look at Me (film)',2004
http://en.wikipedia.org/wiki/Flashback_(1990_film),'Flashback (1990 film)',1990
http://en.wikipedia.org/wiki/Easy_Rider,'Easy Rider',1969
http://en.wikipedia.org/wiki/Dachimawa_Lee,'Dachimawa Lee',2008
http://en.wikipedia.org/wiki/Dawn_of_the_Dead_(2004_film),'Dawn of the Dead (2004 film)',2004
http://en.wikipedia.org/wiki/Zero_Point_Five_Love,'Zero Point Five Love',2014
http://en.wikipedia.org/wiki/End_of_Days_(film),'End of Days (film)',1999
http://en.wikipedia.org/wiki/Min_and_Bill,'Min and Bill',1930
http://en.wikipedia.org/wiki/Major_League_II,'Major League II',1994
http://en.wikipedia.org/wiki/Pieces_of_April,'Pieces of April',2003
http://en.wikipedia.org/wiki/The_FBI_Story,'The FBI Story',1959
http://en.wikipedia.org/wiki/The_Midnight_Meat_Train,'The Midnight Meat Train',2008
http://en.wikipedia.org/wiki/Blood_on_Wolf_Mountain,'Blood on Wolf Mountain',1936
http://en.wikipedia.org/wiki/Screaming_Masterpiece,'Screaming Masterpiece',2005
http://en.wikipedia.org/wiki/Hannibal_Rising_(film),'Hannibal Rising (film)',2007
http://en.wikipedia.org/wiki/The_Big_Lebowski,'The Big Lebowski',1998
http://en.wikipedia.org/wiki/Public_Enemies_(2009_film),'Public Enemies (2009 film)',2009
http://en.wikipedia.org/wiki/Melody_(1971_film),'Melody (1971 film)',1971
http://en.wikipedia.org/wiki/Night_Train_to_Munich,'Night Train to Munich',1940
http://en.wikipedia.org/wiki/Lady_on_a_Train,'Lady on a Train',1945
http://en.wikipedia.org/wiki/Woman_on_Top,'Woman on Top',2000
http://en.wikipedia.org/wiki/The_Whistler_(1944),'The Whistler (1944)',1944
http://en.wikipedia.org/wiki/FernGully:_The_Last_Rainforest,'FernGully: The Last Rainforest',1992
http://en.wikipedia.org/wiki/Lovers%27_Concerto_(film),'Lovers Concerto (film)',2002
http://en.wikipedia.org/wiki/Ulysses%27_Gaze,'Ulysses Gaze',1995
http://en.wikipedia.org/wiki/Runaway_Bride_(1999_film),'Runaway Bride (1999 film)',1999
http://en.wikipedia.org/w/index.php?title=Water_To_Wine&action=edit&redlink=1,'Water To Wine (page does not exist)',2004
http://en.wikipedia.org/wiki/Dragon_Princess,'Dragon Princess',1981
http://en.wikipedia.org/wiki/Troll_3,'Troll 3',1990
http://en.wikipedia.org/wiki/My_Wife_is_a_Gangster_2,'My Wife is a Gangster 2',2003
http://en.wikipedia.org/wiki/Lost_in_Translation_(film),'Lost in Translation (film)',2003
http://en.wikipedia.org/wiki/Broken_Lance,'Broken Lance',1954
http://en.wikipedia.org/wiki/In_Search_of_Santa,'In Search of Santa',2004
http://en.wikipedia.org/wiki/Johnny_Mnemonic_(film),'Johnny Mnemonic (film)',1995
http://en.wikipedia.org/wiki/Tom_White_(film),'Tom White (film)',2004
http://en.wikipedia.org/wiki/Loser_(film),'Loser (film)',2000
http://en.wikipedia.org/wiki/Lotus_Code,'Lotus Code',2015
http://en.wikipedia.org/wiki/Andrew_and_Jeremy_Get_Married,'Andrew and Jeremy Get Married',2004
http://en.wikipedia.org/wiki/Lenny_(film),'Lenny (film)',1974
http://en.wikipedia.org/wiki/Guyver:_Dark_Hero,'Guyver: Dark Hero',1994
http://en.wikipedia.org/wiki/Suhruthu,'Suhruthu',1952
http://en.wikipedia.org/wiki/I_Want_Someone_to_Eat_Cheese_With,'I Want Someone to Eat Cheese With',2006
http://en.wikipedia.org/wiki/New_Jack_City,'New Jack City',1991
http://en.wikipedia.org/wiki/The_Wild_Parrots_of_Telegraph_Hill,'The Wild Parrots of Telegraph Hill',2005
http://en.wikipedia.org/wiki/Road_to_Singapore,'Road to Singapore',1940
http://en.wikipedia.org/wiki/Dorian_Blues,'Dorian Blues',2004
http://en.wikipedia.org/wiki/The_Twilight_Samurai,'The Twilight Samurai',2002
http://en.wikipedia.org/wiki/Listen_to_Britain,'Listen to Britain',1942
http://en.wikipedia.org/wiki/The_Sheltering_Sky_(film),'The Sheltering Sky (film)',1990
http://en.wikipedia.org/wiki/The_Strong_Man,'The Strong Man',1926
http://en.wikipedia.org/wiki/Live_Nude_Girls_(film),'Live Nude Girls (film)',1995
http://en.wikipedia.org/wiki/Midnight_in_Paris,'Midnight in Paris',2011
http://en.wikipedia.org/wiki/Rubber%27s_Lover,'Rubbers Lover',1996
http://en.wikipedia.org/wiki/Fast_Company_(1979_film),'Fast Company (1979 film)',1979
http://en.wikipedia.org/wiki/Incendies_(film),'Incendies (film)',2011
http://en.wikipedia.org/wiki/Cannibal_%E2%80%93_Aus_dem_Tagebuch_des_Kannibalen,'Cannibal – Aus dem Tagebuch des Kannibalen',2005
http://en.wikipedia.org/wiki/Changing_Lanes,'Changing Lanes',2002
http://en.wikipedia.org/wiki/Dodgeball:_A_True_Underdog_Story,'Dodgeball: A True Underdog Story',2004
http://en.wikipedia.org/wiki/Princess_Mononoke,'Princess Mononoke',1999
http://en.wikipedia.org/wiki/Won_by_Wireless,'Won by Wireless',1911
http://en.wikipedia.org/wiki/At_Risk,'At Risk',1994
http://en.wikipedia.org/wiki/The_Farmer%27s_Daughter_(1947_film),'The Farmers Daughter (1947 film)',1947
http://en.wikipedia.org/wiki/Penny_Serenade,'Penny Serenade',1941
http://en.wikipedia.org/wiki/All_the_Pretty_Horses_(film),'All the Pretty Horses (film)',2000
http://en.wikipedia.org/wiki/Funny_Bones,'Funny Bones',1995
http://en.wikipedia.org/wiki/Another_Stakeout,'Another Stakeout',1993
http://en.wikipedia.org/wiki/Defendor_(film),'Defendor (film)',2010
http://en.wikipedia.org/wiki/Town_of_the_Dragon,'Town of the Dragon',2014
http://en.wikipedia.org/wiki/Cadet_Kelly,'Cadet Kelly',2002
http://en.wikipedia.org/wiki/The_Mad_Adventures_of_Rabbi_Jacob,'The Mad Adventures of Rabbi Jacob',1973
http://en.wikipedia.org/wiki/Smart_Money_(1931_film),'Smart Money (1931 film)',1931
http://en.wikipedia.org/wiki/Far_and_Away,'Far and Away',1992
http://en.wikipedia.org/wiki/Around_the_World_Under_the_Sea,'Around the World Under the Sea',1966
http://en.wikipedia.org/wiki/Rapa_Nui_(film),'Rapa Nui (film)',1994
http://en.wikipedia.org/wiki/Drivers_Wanted,'Drivers Wanted',2005
http://en.wikipedia.org/wiki/Pok%C3%A9mon:_The_Movie_2000,'Pokémon: The Movie 2000',2000
http://en.wikipedia.org/wiki/Ulee%27s_Gold,'Ulees Gold',1997
http://en.wikipedia.org/wiki/Skyscraper_(1996_film),'Skyscraper (1996 film)',1997
http://en.wikipedia.org/wiki/Boys_(1996_film),'Boys (1996 film)',1996
http://en.wikipedia.org/wiki/Prefontaine_(film),'Prefontaine (film)',1997
http://en.wikipedia.org/wiki/Shrieker_(film),'Shrieker (film)',1997
http://en.wikipedia.org/wiki/Boogeyman_(film),'Boogeyman (film)',2005
http://en.wikipedia.org/wiki/All_Dogs_Go_to_Heaven,'All Dogs Go to Heaven',1989
http://en.wikipedia.org/wiki/The_Legend_(film),'The Legend (film)',1993
http://en.wikipedia.org/wiki/The_Day_I_Became_a_Woman,'The Day I Became a Woman',2000
http://en.wikipedia.org/wiki/Who_Is_Harry_Kellerman_and_Why_Is_He_Saying_Those_Terrible_Things_About_Me%3F,'Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?',1971
http://en.wikipedia.org/wiki/Unhook_the_Stars,'Unhook the Stars',1996
http://en.wikipedia.org/wiki/Summer_Hours,'Summer Hours',2008
http://en.wikipedia.org/wiki/The_Brady_Bunch_Movie,'The Brady Bunch Movie',1995
http://en.wikipedia.org/wiki/Shirley_Valentine_(film),'Shirley Valentine (film)',1989
http://en.wikipedia.org/wiki/Double_Take_(2001_film),'Double Take (2001 film)',2001
http://en.wikipedia.org/wiki/Die_Br%C3%BCcke_(film),'Die Brücke (film)',1961
http://en.wikipedia.org/wiki/Population_436,'Population 436',2006
http://en.wikipedia.org/wiki/Incident_at_Oglala,'Incident at Oglala',1992
http://en.wikipedia.org/wiki/Piet%C3%A0_(film),'Pietà (film)',2012
http://en.wikipedia.org/wiki/The_Brides_of_Dracula_(film),'The Brides of Dracula (film)',1960
http://en.wikipedia.org/wiki/Doctor_Detroit,'Doctor Detroit',1983
http://en.wikipedia.org/wiki/Critters_2:_The_Main_Course,'Critters 2: The Main Course',1988
http://en.wikipedia.org/wiki/A_Woman_Is_a_Woman,'A Woman Is a Woman',1961
http://en.wikipedia.org/wiki/FairyTale:_A_True_Story,'FairyTale: A True Story',1997
http://en.wikipedia.org/wiki/The_Dark_Knight_(film),'The Dark Knight (film)',2008
http://en.wikipedia.org/wiki/Explorers_(film),'Explorers (film)',1985
http://en.wikipedia.org/wiki/Requiem_for_a_Dream,'Requiem for a Dream',2000
http://en.wikipedia.org/wiki/Quel_maledetto_treno_blindato,'Quel maledetto treno blindato',1977
http://en.wikipedia.org/wiki/Eight_on_the_Lam,'Eight on the Lam',1967
http://en.wikipedia.org/wiki/Classmates_(2007_film),'Classmates (2007 film)',2007
http://en.wikipedia.org/wiki/Thor_(film),'Thor (film)',2011
http://en.wikipedia.org/wiki/Link_(film),'Link (film)',1986
http://en.wikipedia.org/wiki/Ghost_World_(film),'Ghost World (film)',2001
http://en.wikipedia.org/wiki/Conquest_of_the_Planet_of_the_Apes,'Conquest of the Planet of the Apes',1972
http://en.wikipedia.org/wiki/A_Madea_Christmas_(film),'A Madea Christmas (film)',2013
http://en.wikipedia.org/wiki/Batman:_Mask_of_the_Phantasm,'Batman: Mask of the Phantasm',1993
http://en.wikipedia.org/wiki/Johnny_English,'Johnny English',2003
http://en.wikipedia.org/wiki/Birds_Anonymous,'Birds Anonymous',1957
http://en.wikipedia.org/wiki/Everything%27s_Gone_Green_(film),'Everythings Gone Green (film)',2006
http://en.wikipedia.org/wiki/Mean_Guns,'Mean Guns',1997
http://en.wikipedia.org/wiki/Get_Low_(film),'Get Low (film)',2009
http://en.wikipedia.org/wiki/Expelled:_No_Intelligence_Allowed,'Expelled: No Intelligence Allowed',2008
http://en.wikipedia.org/wiki/Lotna,'Lotna',1979
http://en.wikipedia.org/wiki/Ipolochagos_Natassa,'Ipolochagos Natassa',1970
http://en.wikipedia.org/wiki/Sleepaway_Camp_III:_Teenage_Wasteland,'Sleepaway Camp III: Teenage Wasteland',1989
http://en.wikipedia.org/wiki/52_Pick-Up,'52 Pick-Up',1986
http://en.wikipedia.org/wiki/Gangs_of_Wasseypur,'Gangs of Wasseypur',2012
http://en.wikipedia.org/wiki/Moog_(film),'Moog (film)',2004
http://en.wikipedia.org/wiki/Santa_Claus:_The_Movie,'Santa Claus: The Movie',1985
http://en.wikipedia.org/wiki/Madigan%27s_Millions,'Madigans Millions',1969
http://en.wikipedia.org/wiki/Aguirre_the_Wrath_of_God,'Aguirre the Wrath of God',1972
http://en.wikipedia.org/wiki/Swept_Away_by_an_Unusual_Destiny_in_the_Blue_Sea_of_August,'Swept Away by an Unusual Destiny in the Blue Sea of August',1974
http://en.wikipedia.org/wiki/Werner_Herzog_Eats_His_Shoe,'Werner Herzog Eats His Shoe',1980
http://en.wikipedia.org/wiki/2010_(film),'2010 (film)',1984
http://en.wikipedia.org/wiki/What_Love_Is,'What Love Is',2006
http://en.wikipedia.org/wiki/Dracula%27s_Daughter,'Draculas Daughter',1936
http://en.wikipedia.org/wiki/The_Bride_Came_C.O.D.,'The Bride Came C.O.D.',1941
http://en.wikipedia.org/wiki/It_Started_in_Naples,'It Started in Naples',1960
http://en.wikipedia.org/wiki/Hats_Off_(1927_film),'Hats Off (1927 film)',1927
http://en.wikipedia.org/wiki/Kiss_Kiss_(Bang_Bang),'Kiss Kiss (Bang Bang)',2000
http://en.wikipedia.org/wiki/Crossroad_in_the_Ancient_Capital,'Crossroad in the Ancient Capital',2003
